INFO  | 04/07/2026 01:45:36 AM | File run.py               | Line 223   | Config: config/experiments/mlp_sst2_emb_2arg.yaml
INFO  | 04/07/2026 01:47:37 AM | File experiment_runner.py | Line 213   | Epoch 3 | Val Loss = 0.364683 | Val Acc = 0.8410
INFO  | 04/07/2026 01:47:38 AM | File experiment_runner.py | Line 213   | Epoch 4 | Val Loss = 0.347992 | Val Acc = 0.8483
INFO  | 04/07/2026 01:47:39 AM | File experiment_runner.py | Line 213   | Epoch 5 | Val Loss = 0.327584 | Val Acc = 0.8571
INFO  | 04/07/2026 01:47:40 AM | File experiment_runner.py | Line 213   | Epoch 6 | Val Loss = 0.318906 | Val Acc = 0.8639
INFO  | 04/07/2026 01:47:41 AM | File experiment_runner.py | Line 213   | Epoch 7 | Val Loss = 0.316938 | Val Acc = 0.8719
INFO  | 04/07/2026 01:47:43 AM | File experiment_runner.py | Line 213   | Epoch 8 | Val Loss = 0.297432 | Val Acc = 0.8756
INFO  | 04/07/2026 01:47:44 AM | File experiment_runner.py | Line 213   | Epoch 9 | Val Loss = 0.295994 | Val Acc = 0.8810
INFO  | 04/07/2026 01:47:45 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0009 iter 00005000 = 0.323785
INFO  | 04/07/2026 01:47:45 AM | File experiment_runner.py | Line 213   | Epoch 10 | Val Loss = 0.279654 | Val Acc = 0.8852
INFO  | 04/07/2026 01:47:46 AM | File experiment_runner.py | Line 213   | Epoch 11 | Val Loss = 0.272124 | Val Acc = 0.8896
INFO  | 04/07/2026 01:47:47 AM | File experiment_runner.py | Line 213   | Epoch 12 | Val Loss = 0.275284 | Val Acc = 0.8918
INFO  | 04/07/2026 01:47:48 AM | File experiment_runner.py | Line 213   | Epoch 13 | Val Loss = 0.268203 | Val Acc = 0.8950
INFO  | 04/07/2026 01:47:50 AM | File experiment_runner.py | Line 213   | Epoch 14 | Val Loss = 0.267123 | Val Acc = 0.8997
INFO  | 04/07/2026 01:47:51 AM | File experiment_runner.py | Line 213   | Epoch 15 | Val Loss = 0.256537 | Val Acc = 0.9025
INFO  | 04/07/2026 01:47:52 AM | File experiment_runner.py | Line 213   | Epoch 16 | Val Loss = 0.271347 | Val Acc = 0.8988
INFO  | 04/07/2026 01:47:53 AM | File experiment_runner.py | Line 213   | Epoch 17 | Val Loss = 0.252340 | Val Acc = 0.9011
INFO  | 04/07/2026 01:47:54 AM | File experiment_runner.py | Line 213   | Epoch 18 | Val Loss = 0.256673 | Val Acc = 0.9029
INFO  | 04/07/2026 01:47:55 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0018 iter 00010000 = 0.304758
INFO  | 04/07/2026 01:47:55 AM | File experiment_runner.py | Line 213   | Epoch 19 | Val Loss = 0.256727 | Val Acc = 0.9055
INFO  | 04/07/2026 01:47:57 AM | File experiment_runner.py | Line 213   | Epoch 20 | Val Loss = 0.256907 | Val Acc = 0.9027
INFO  | 04/07/2026 01:47:58 AM | File experiment_runner.py | Line 213   | Epoch 21 | Val Loss = 0.251380 | Val Acc = 0.9081
INFO  | 04/07/2026 01:47:59 AM | File experiment_runner.py | Line 213   | Epoch 22 | Val Loss = 0.252276 | Val Acc = 0.9059
INFO  | 04/07/2026 01:48:00 AM | File experiment_runner.py | Line 213   | Epoch 23 | Val Loss = 0.256151 | Val Acc = 0.9081
INFO  | 04/07/2026 01:48:01 AM | File experiment_runner.py | Line 213   | Epoch 24 | Val Loss = 0.253807 | Val Acc = 0.9083
INFO  | 04/07/2026 01:48:02 AM | File experiment_runner.py | Line 213   | Epoch 25 | Val Loss = 0.254175 | Val Acc = 0.9070
INFO  | 04/07/2026 01:48:04 AM | File experiment_runner.py | Line 213   | Epoch 26 | Val Loss = 0.247564 | Val Acc = 0.9074
INFO  | 04/07/2026 01:48:05 AM | File experiment_runner.py | Line 213   | Epoch 27 | Val Loss = 0.249070 | Val Acc = 0.9083
INFO  | 04/07/2026 01:48:05 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0027 iter 00015000 = 0.137166
INFO  | 04/07/2026 01:48:06 AM | File experiment_runner.py | Line 213   | Epoch 28 | Val Loss = 0.270114 | Val Acc = 0.9102
INFO  | 04/07/2026 01:48:07 AM | File experiment_runner.py | Line 213   | Epoch 29 | Val Loss = 0.254673 | Val Acc = 0.9131
INFO  | 04/07/2026 01:48:08 AM | File experiment_runner.py | Line 213   | Epoch 30 | Val Loss = 0.246005 | Val Acc = 0.9092
INFO  | 04/07/2026 01:48:10 AM | File experiment_runner.py | Line 213   | Epoch 31 | Val Loss = 0.254517 | Val Acc = 0.9103
INFO  | 04/07/2026 01:48:11 AM | File experiment_runner.py | Line 213   | Epoch 32 | Val Loss = 0.268790 | Val Acc = 0.9094
INFO  | 04/07/2026 01:48:12 AM | File experiment_runner.py | Line 213   | Epoch 33 | Val Loss = 0.267266 | Val Acc = 0.9113
INFO  | 04/07/2026 01:48:13 AM | File experiment_runner.py | Line 213   | Epoch 34 | Val Loss = 0.259414 | Val Acc = 0.9107
INFO  | 04/07/2026 01:48:14 AM | File experiment_runner.py | Line 213   | Epoch 35 | Val Loss = 0.255457 | Val Acc = 0.9126
INFO  | 04/07/2026 01:48:15 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0035 iter 00020000 = 0.211325
INFO  | 04/07/2026 01:48:15 AM | File experiment_runner.py | Line 213   | Epoch 36 | Val Loss = 0.251550 | Val Acc = 0.9143
INFO  | 04/07/2026 01:48:17 AM | File experiment_runner.py | Line 213   | Epoch 37 | Val Loss = 0.256621 | Val Acc = 0.9122
INFO  | 04/07/2026 01:48:18 AM | File experiment_runner.py | Line 213   | Epoch 38 | Val Loss = 0.257228 | Val Acc = 0.9124
INFO  | 04/07/2026 01:48:19 AM | File experiment_runner.py | Line 213   | Epoch 39 | Val Loss = 0.249620 | Val Acc = 0.9162
INFO  | 04/07/2026 01:48:20 AM | File experiment_runner.py | Line 213   | Epoch 40 | Val Loss = 0.247927 | Val Acc = 0.9148
INFO  | 04/07/2026 01:48:21 AM | File experiment_runner.py | Line 213   | Epoch 41 | Val Loss = 0.255211 | Val Acc = 0.9141
INFO  | 04/07/2026 01:48:22 AM | File experiment_runner.py | Line 213   | Epoch 42 | Val Loss = 0.252369 | Val Acc = 0.9135
INFO  | 04/07/2026 01:48:24 AM | File experiment_runner.py | Line 213   | Epoch 43 | Val Loss = 0.249621 | Val Acc = 0.9155
INFO  | 04/07/2026 01:48:25 AM | File experiment_runner.py | Line 213   | Epoch 44 | Val Loss = 0.270608 | Val Acc = 0.9158
INFO  | 04/07/2026 01:48:25 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0044 iter 00025000 = 0.143526
INFO  | 04/07/2026 01:48:26 AM | File experiment_runner.py | Line 213   | Epoch 45 | Val Loss = 0.262372 | Val Acc = 0.9120
INFO  | 04/07/2026 01:48:27 AM | File experiment_runner.py | Line 213   | Epoch 46 | Val Loss = 0.252309 | Val Acc = 0.9156
INFO  | 04/07/2026 01:48:28 AM | File experiment_runner.py | Line 213   | Epoch 47 | Val Loss = 0.263344 | Val Acc = 0.9133
INFO  | 04/07/2026 01:48:29 AM | File experiment_runner.py | Line 213   | Epoch 48 | Val Loss = 0.251363 | Val Acc = 0.9158
INFO  | 04/07/2026 01:48:31 AM | File experiment_runner.py | Line 213   | Epoch 49 | Val Loss = 0.253762 | Val Acc = 0.9137
INFO  | 04/07/2026 01:48:32 AM | File experiment_runner.py | Line 213   | Epoch 50 | Val Loss = 0.253069 | Val Acc = 0.9146
INFO  | 04/07/2026 01:48:33 AM | File experiment_runner.py | Line 213   | Epoch 51 | Val Loss = 0.264783 | Val Acc = 0.9159
INFO  | 04/07/2026 01:48:34 AM | File experiment_runner.py | Line 213   | Epoch 52 | Val Loss = 0.257779 | Val Acc = 0.9146
INFO  | 04/07/2026 01:48:35 AM | File experiment_runner.py | Line 213   | Epoch 53 | Val Loss = 0.278863 | Val Acc = 0.9130
INFO  | 04/07/2026 01:48:36 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0053 iter 00030000 = 0.137229
INFO  | 04/07/2026 01:48:36 AM | File experiment_runner.py | Line 213   | Epoch 54 | Val Loss = 0.268905 | Val Acc = 0.9145
INFO  | 04/07/2026 01:48:38 AM | File experiment_runner.py | Line 213   | Epoch 55 | Val Loss = 0.273277 | Val Acc = 0.9128
INFO  | 04/07/2026 01:48:39 AM | File experiment_runner.py | Line 213   | Epoch 56 | Val Loss = 0.289461 | Val Acc = 0.9137
INFO  | 04/07/2026 01:48:40 AM | File experiment_runner.py | Line 213   | Epoch 57 | Val Loss = 0.249047 | Val Acc = 0.9134
INFO  | 04/07/2026 01:48:41 AM | File experiment_runner.py | Line 213   | Epoch 58 | Val Loss = 0.269259 | Val Acc = 0.9154
INFO  | 04/07/2026 01:48:42 AM | File experiment_runner.py | Line 213   | Epoch 59 | Val Loss = 0.283576 | Val Acc = 0.9141
INFO  | 04/07/2026 01:48:43 AM | File experiment_runner.py | Line 213   | Epoch 60 | Val Loss = 0.265020 | Val Acc = 0.9142
INFO  | 04/07/2026 01:48:45 AM | File experiment_runner.py | Line 213   | Epoch 61 | Val Loss = 0.267100 | Val Acc = 0.9133
INFO  | 04/07/2026 01:48:46 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0061 iter 00035000 = 0.079884
INFO  | 04/07/2026 01:48:46 AM | File experiment_runner.py | Line 213   | Epoch 62 | Val Loss = 0.257147 | Val Acc = 0.9163
INFO  | 04/07/2026 01:48:47 AM | File experiment_runner.py | Line 213   | Epoch 63 | Val Loss = 0.280386 | Val Acc = 0.9134
INFO  | 04/07/2026 01:48:48 AM | File experiment_runner.py | Line 213   | Epoch 64 | Val Loss = 0.249776 | Val Acc = 0.9147
INFO  | 04/07/2026 01:48:49 AM | File experiment_runner.py | Line 213   | Epoch 65 | Val Loss = 0.266299 | Val Acc = 0.9162
INFO  | 04/07/2026 01:48:50 AM | File experiment_runner.py | Line 213   | Epoch 66 | Val Loss = 0.279980 | Val Acc = 0.9145
INFO  | 04/07/2026 01:48:52 AM | File experiment_runner.py | Line 213   | Epoch 67 | Val Loss = 0.265686 | Val Acc = 0.9167
INFO  | 04/07/2026 01:48:53 AM | File experiment_runner.py | Line 213   | Epoch 68 | Val Loss = 0.266999 | Val Acc = 0.9132
INFO  | 04/07/2026 01:48:54 AM | File experiment_runner.py | Line 213   | Epoch 69 | Val Loss = 0.264023 | Val Acc = 0.9149
INFO  | 04/07/2026 01:48:55 AM | File experiment_runner.py | Line 213   | Epoch 70 | Val Loss = 0.284172 | Val Acc = 0.9157
INFO  | 04/07/2026 01:48:56 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0070 iter 00040000 = 0.093568
INFO  | 04/07/2026 01:48:56 AM | File experiment_runner.py | Line 213   | Epoch 71 | Val Loss = 0.271188 | Val Acc = 0.9141
INFO  | 04/07/2026 01:48:57 AM | File experiment_runner.py | Line 213   | Epoch 72 | Val Loss = 0.279134 | Val Acc = 0.9142
INFO  | 04/07/2026 01:48:59 AM | File experiment_runner.py | Line 213   | Epoch 73 | Val Loss = 0.261932 | Val Acc = 0.9152
INFO  | 04/07/2026 01:49:00 AM | File experiment_runner.py | Line 213   | Epoch 74 | Val Loss = 0.258268 | Val Acc = 0.9141
INFO  | 04/07/2026 01:49:01 AM | File experiment_runner.py | Line 213   | Epoch 75 | Val Loss = 0.273838 | Val Acc = 0.9158
INFO  | 04/07/2026 01:49:02 AM | File experiment_runner.py | Line 213   | Epoch 76 | Val Loss = 0.271416 | Val Acc = 0.9159
INFO  | 04/07/2026 01:49:03 AM | File experiment_runner.py | Line 213   | Epoch 77 | Val Loss = 0.274645 | Val Acc = 0.9169
INFO  | 04/07/2026 01:49:04 AM | File experiment_runner.py | Line 213   | Epoch 78 | Val Loss = 0.270337 | Val Acc = 0.9139
INFO  | 04/07/2026 01:49:06 AM | File experiment_runner.py | Line 213   | Epoch 79 | Val Loss = 0.281662 | Val Acc = 0.9177
INFO  | 04/07/2026 01:49:07 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0079 iter 00045000 = 0.061015
INFO  | 04/07/2026 01:49:07 AM | File experiment_runner.py | Line 213   | Epoch 80 | Val Loss = 0.271465 | Val Acc = 0.9173
INFO  | 04/07/2026 01:49:09 AM | File experiment_runner.py | Line 213   | Epoch 81 | Val Loss = 0.272765 | Val Acc = 0.9172
INFO  | 04/07/2026 01:49:10 AM | File experiment_runner.py | Line 213   | Epoch 82 | Val Loss = 0.266344 | Val Acc = 0.9159
INFO  | 04/07/2026 01:49:11 AM | File experiment_runner.py | Line 213   | Epoch 83 | Val Loss = 0.267318 | Val Acc = 0.9183
INFO  | 04/07/2026 01:49:12 AM | File experiment_runner.py | Line 213   | Epoch 84 | Val Loss = 0.278022 | Val Acc = 0.9190
INFO  | 04/07/2026 01:49:13 AM | File experiment_runner.py | Line 213   | Epoch 85 | Val Loss = 0.260532 | Val Acc = 0.9182
INFO  | 04/07/2026 01:49:14 AM | File experiment_runner.py | Line 213   | Epoch 86 | Val Loss = 0.297545 | Val Acc = 0.9157
INFO  | 04/07/2026 01:49:16 AM | File experiment_runner.py | Line 213   | Epoch 87 | Val Loss = 0.289786 | Val Acc = 0.9156
INFO  | 04/07/2026 01:49:17 AM | File experiment_runner.py | Line 213   | Epoch 88 | Val Loss = 0.276191 | Val Acc = 0.9188
INFO  | 04/07/2026 01:49:17 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0088 iter 00050000 = 0.209569
INFO  | 04/07/2026 01:49:18 AM | File experiment_runner.py | Line 213   | Epoch 89 | Val Loss = 0.308521 | Val Acc = 0.9156
INFO  | 04/07/2026 01:49:19 AM | File experiment_runner.py | Line 213   | Epoch 90 | Val Loss = 0.294943 | Val Acc = 0.9130
INFO  | 04/07/2026 01:49:20 AM | File experiment_runner.py | Line 213   | Epoch 91 | Val Loss = 0.318896 | Val Acc = 0.9148
INFO  | 04/07/2026 01:49:21 AM | File experiment_runner.py | Line 213   | Epoch 92 | Val Loss = 0.280089 | Val Acc = 0.9167
INFO  | 04/07/2026 01:49:23 AM | File experiment_runner.py | Line 213   | Epoch 93 | Val Loss = 0.299683 | Val Acc = 0.9155
INFO  | 04/07/2026 01:49:24 AM | File experiment_runner.py | Line 213   | Epoch 94 | Val Loss = 0.289218 | Val Acc = 0.9154
INFO  | 04/07/2026 01:49:25 AM | File experiment_runner.py | Line 213   | Epoch 95 | Val Loss = 0.312312 | Val Acc = 0.9169
INFO  | 04/07/2026 01:49:26 AM | File experiment_runner.py | Line 213   | Epoch 96 | Val Loss = 0.293735 | Val Acc = 0.9162
INFO  | 04/07/2026 01:49:27 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0096 iter 00055000 = 0.123368
INFO  | 04/07/2026 01:49:27 AM | File experiment_runner.py | Line 213   | Epoch 97 | Val Loss = 0.282150 | Val Acc = 0.9142
INFO  | 04/07/2026 01:49:29 AM | File experiment_runner.py | Line 213   | Epoch 98 | Val Loss = 0.284395 | Val Acc = 0.9147
INFO  | 04/07/2026 01:49:30 AM | File experiment_runner.py | Line 213   | Epoch 99 | Val Loss = 0.288204 | Val Acc = 0.9135
INFO  | 04/07/2026 01:49:31 AM | File experiment_runner.py | Line 213   | Epoch 100 | Val Loss = 0.289444 | Val Acc = 0.9127
INFO  | 04/07/2026 01:49:32 AM | File experiment_runner.py | Line 213   | Epoch 101 | Val Loss = 0.266275 | Val Acc = 0.9128
INFO  | 04/07/2026 01:49:33 AM | File experiment_runner.py | Line 213   | Epoch 102 | Val Loss = 0.294173 | Val Acc = 0.9142
INFO  | 04/07/2026 01:49:34 AM | File experiment_runner.py | Line 213   | Epoch 103 | Val Loss = 0.315670 | Val Acc = 0.9157
INFO  | 04/07/2026 01:49:36 AM | File experiment_runner.py | Line 213   | Epoch 104 | Val Loss = 0.301698 | Val Acc = 0.9163
INFO  | 04/07/2026 01:49:37 AM | File experiment_runner.py | Line 213   | Epoch 105 | Val Loss = 0.323542 | Val Acc = 0.9136
INFO  | 04/07/2026 01:49:37 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0105 iter 00060000 = 0.145810
INFO  | 04/07/2026 01:49:38 AM | File experiment_runner.py | Line 213   | Epoch 106 | Val Loss = 0.297925 | Val Acc = 0.9134
INFO  | 04/07/2026 01:49:39 AM | File experiment_runner.py | Line 213   | Epoch 107 | Val Loss = 0.301350 | Val Acc = 0.9144
INFO  | 04/07/2026 01:49:40 AM | File experiment_runner.py | Line 213   | Epoch 108 | Val Loss = 0.296465 | Val Acc = 0.9143
INFO  | 04/07/2026 01:49:41 AM | File experiment_runner.py | Line 213   | Epoch 109 | Val Loss = 0.327189 | Val Acc = 0.9148
INFO  | 04/07/2026 01:49:43 AM | File experiment_runner.py | Line 213   | Epoch 110 | Val Loss = 0.293385 | Val Acc = 0.9162
INFO  | 04/07/2026 01:49:44 AM | File experiment_runner.py | Line 213   | Epoch 111 | Val Loss = 0.255885 | Val Acc = 0.9156
INFO  | 04/07/2026 01:49:45 AM | File experiment_runner.py | Line 213   | Epoch 112 | Val Loss = 0.293463 | Val Acc = 0.9158
INFO  | 04/07/2026 01:49:46 AM | File experiment_runner.py | Line 213   | Epoch 113 | Val Loss = 0.303858 | Val Acc = 0.9163
INFO  | 04/07/2026 01:49:47 AM | File experiment_runner.py | Line 213   | Epoch 114 | Val Loss = 0.314467 | Val Acc = 0.9156
INFO  | 04/07/2026 01:49:47 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0114 iter 00065000 = 0.071453
INFO  | 04/07/2026 01:49:48 AM | File experiment_runner.py | Line 213   | Epoch 115 | Val Loss = 0.286485 | Val Acc = 0.9151
INFO  | 04/07/2026 01:49:50 AM | File experiment_runner.py | Line 213   | Epoch 116 | Val Loss = 0.316985 | Val Acc = 0.9157
INFO  | 04/07/2026 01:49:51 AM | File experiment_runner.py | Line 213   | Epoch 117 | Val Loss = 0.282384 | Val Acc = 0.9180
INFO  | 04/07/2026 01:49:52 AM | File experiment_runner.py | Line 213   | Epoch 118 | Val Loss = 0.298368 | Val Acc = 0.9153
INFO  | 04/07/2026 01:49:53 AM | File experiment_runner.py | Line 213   | Epoch 119 | Val Loss = 0.292774 | Val Acc = 0.9184
INFO  | 04/07/2026 01:49:54 AM | File experiment_runner.py | Line 213   | Epoch 120 | Val Loss = 0.298061 | Val Acc = 0.9184
INFO  | 04/07/2026 01:49:55 AM | File experiment_runner.py | Line 213   | Epoch 121 | Val Loss = 0.308275 | Val Acc = 0.9163
INFO  | 04/07/2026 01:49:57 AM | File experiment_runner.py | Line 213   | Epoch 122 | Val Loss = 0.298352 | Val Acc = 0.9171
INFO  | 04/07/2026 01:49:58 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0122 iter 00070000 = 0.076884
INFO  | 04/07/2026 01:49:58 AM | File experiment_runner.py | Line 213   | Epoch 123 | Val Loss = 0.316520 | Val Acc = 0.9150
INFO  | 04/07/2026 01:49:59 AM | File experiment_runner.py | Line 213   | Epoch 124 | Val Loss = 0.293421 | Val Acc = 0.9153
INFO  | 04/07/2026 01:50:00 AM | File experiment_runner.py | Line 213   | Epoch 125 | Val Loss = 0.344986 | Val Acc = 0.9146
INFO  | 04/07/2026 01:50:01 AM | File experiment_runner.py | Line 213   | Epoch 126 | Val Loss = 0.308118 | Val Acc = 0.9147
INFO  | 04/07/2026 01:50:02 AM | File experiment_runner.py | Line 213   | Epoch 127 | Val Loss = 0.312092 | Val Acc = 0.9175
INFO  | 04/07/2026 01:50:04 AM | File experiment_runner.py | Line 213   | Epoch 128 | Val Loss = 0.287625 | Val Acc = 0.9174
INFO  | 04/07/2026 01:50:05 AM | File experiment_runner.py | Line 213   | Epoch 129 | Val Loss = 0.301750 | Val Acc = 0.9152
INFO  | 04/07/2026 01:50:06 AM | File experiment_runner.py | Line 213   | Epoch 130 | Val Loss = 0.336066 | Val Acc = 0.9152
INFO  | 04/07/2026 01:50:07 AM | File experiment_runner.py | Line 213   | Epoch 131 | Val Loss = 0.313397 | Val Acc = 0.9143
INFO  | 04/07/2026 01:50:08 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0131 iter 00075000 = 0.113998
INFO  | 04/07/2026 01:50:08 AM | File experiment_runner.py | Line 213   | Epoch 132 | Val Loss = 0.281165 | Val Acc = 0.9158
INFO  | 04/07/2026 01:50:09 AM | File experiment_runner.py | Line 213   | Epoch 133 | Val Loss = 0.320735 | Val Acc = 0.9166
INFO  | 04/07/2026 01:50:11 AM | File experiment_runner.py | Line 213   | Epoch 134 | Val Loss = 0.293290 | Val Acc = 0.9152
INFO  | 04/07/2026 01:50:12 AM | File experiment_runner.py | Line 213   | Epoch 135 | Val Loss = 0.327783 | Val Acc = 0.9174
INFO  | 04/07/2026 01:50:13 AM | File experiment_runner.py | Line 213   | Epoch 136 | Val Loss = 0.297247 | Val Acc = 0.9168
INFO  | 04/07/2026 01:50:14 AM | File experiment_runner.py | Line 213   | Epoch 137 | Val Loss = 0.353090 | Val Acc = 0.9164
INFO  | 04/07/2026 01:50:15 AM | File experiment_runner.py | Line 213   | Epoch 138 | Val Loss = 0.314959 | Val Acc = 0.9167
INFO  | 04/07/2026 01:50:17 AM | File experiment_runner.py | Line 213   | Epoch 139 | Val Loss = 0.301928 | Val Acc = 0.9161
INFO  | 04/07/2026 01:50:18 AM | File experiment_runner.py | Line 213   | Epoch 140 | Val Loss = 0.309004 | Val Acc = 0.9166
INFO  | 04/07/2026 01:50:18 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0140 iter 00080000 = 0.140743
INFO  | 04/07/2026 01:50:19 AM | File experiment_runner.py | Line 213   | Epoch 141 | Val Loss = 0.318297 | Val Acc = 0.9138
INFO  | 04/07/2026 01:50:20 AM | File experiment_runner.py | Line 213   | Epoch 142 | Val Loss = 0.287920 | Val Acc = 0.9171
INFO  | 04/07/2026 01:50:21 AM | File experiment_runner.py | Line 213   | Epoch 143 | Val Loss = 0.294644 | Val Acc = 0.9162
INFO  | 04/07/2026 01:50:22 AM | File experiment_runner.py | Line 213   | Epoch 144 | Val Loss = 0.304797 | Val Acc = 0.9172
INFO  | 04/07/2026 01:50:23 AM | File experiment_runner.py | Line 213   | Epoch 145 | Val Loss = 0.313422 | Val Acc = 0.9145
INFO  | 04/07/2026 01:50:25 AM | File experiment_runner.py | Line 213   | Epoch 146 | Val Loss = 0.333745 | Val Acc = 0.9161
INFO  | 04/07/2026 01:50:26 AM | File experiment_runner.py | Line 213   | Epoch 147 | Val Loss = 0.300386 | Val Acc = 0.9158
INFO  | 04/07/2026 01:50:27 AM | File experiment_runner.py | Line 213   | Epoch 148 | Val Loss = 0.294841 | Val Acc = 0.9167
INFO  | 04/07/2026 01:50:28 AM | File experiment_runner.py | Line 213   | Epoch 149 | Val Loss = 0.306011 | Val Acc = 0.9154
INFO  | 04/07/2026 01:50:28 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0149 iter 00085000 = 0.082235
INFO  | 04/07/2026 01:50:29 AM | File experiment_runner.py | Line 213   | Epoch 150 | Val Loss = 0.353505 | Val Acc = 0.9164
INFO  | 04/07/2026 01:50:31 AM | File experiment_runner.py | Line 213   | Epoch 151 | Val Loss = 0.329757 | Val Acc = 0.9155
INFO  | 04/07/2026 01:50:32 AM | File experiment_runner.py | Line 213   | Epoch 152 | Val Loss = 0.329503 | Val Acc = 0.9155
INFO  | 04/07/2026 01:50:33 AM | File experiment_runner.py | Line 213   | Epoch 153 | Val Loss = 0.337114 | Val Acc = 0.9168
INFO  | 04/07/2026 01:50:34 AM | File experiment_runner.py | Line 213   | Epoch 154 | Val Loss = 0.326704 | Val Acc = 0.9145
INFO  | 04/07/2026 01:50:35 AM | File experiment_runner.py | Line 213   | Epoch 155 | Val Loss = 0.291310 | Val Acc = 0.9148
INFO  | 04/07/2026 01:50:36 AM | File experiment_runner.py | Line 213   | Epoch 156 | Val Loss = 0.313007 | Val Acc = 0.9160
INFO  | 04/07/2026 01:50:38 AM | File experiment_runner.py | Line 213   | Epoch 157 | Val Loss = 0.310851 | Val Acc = 0.9150
INFO  | 04/07/2026 01:50:38 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0157 iter 00090000 = 0.052478
INFO  | 04/07/2026 01:50:39 AM | File experiment_runner.py | Line 213   | Epoch 158 | Val Loss = 0.305942 | Val Acc = 0.9159
INFO  | 04/07/2026 01:50:40 AM | File experiment_runner.py | Line 213   | Epoch 159 | Val Loss = 0.303696 | Val Acc = 0.9164
INFO  | 04/07/2026 01:50:41 AM | File experiment_runner.py | Line 213   | Epoch 160 | Val Loss = 0.314763 | Val Acc = 0.9147
INFO  | 04/07/2026 01:50:42 AM | File experiment_runner.py | Line 213   | Epoch 161 | Val Loss = 0.282146 | Val Acc = 0.9159
INFO  | 04/07/2026 01:50:43 AM | File experiment_runner.py | Line 213   | Epoch 162 | Val Loss = 0.326941 | Val Acc = 0.9153
INFO  | 04/07/2026 01:50:45 AM | File experiment_runner.py | Line 213   | Epoch 163 | Val Loss = 0.322419 | Val Acc = 0.9148
INFO  | 04/07/2026 01:50:46 AM | File experiment_runner.py | Line 213   | Epoch 164 | Val Loss = 0.303188 | Val Acc = 0.9136
INFO  | 04/07/2026 01:50:47 AM | File experiment_runner.py | Line 213   | Epoch 165 | Val Loss = 0.304458 | Val Acc = 0.9167
INFO  | 04/07/2026 01:50:48 AM | File experiment_runner.py | Line 213   | Epoch 166 | Val Loss = 0.309127 | Val Acc = 0.9160
INFO  | 04/07/2026 01:50:49 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0166 iter 00095000 = 0.051006
INFO  | 04/07/2026 01:50:49 AM | File experiment_runner.py | Line 213   | Epoch 167 | Val Loss = 0.306344 | Val Acc = 0.9169
INFO  | 04/07/2026 01:50:50 AM | File experiment_runner.py | Line 213   | Epoch 168 | Val Loss = 0.320410 | Val Acc = 0.9156
INFO  | 04/07/2026 01:50:52 AM | File experiment_runner.py | Line 213   | Epoch 169 | Val Loss = 0.302019 | Val Acc = 0.9156
INFO  | 04/07/2026 01:50:53 AM | File experiment_runner.py | Line 213   | Epoch 170 | Val Loss = 0.334831 | Val Acc = 0.9166
INFO  | 04/07/2026 01:50:54 AM | File experiment_runner.py | Line 213   | Epoch 171 | Val Loss = 0.312932 | Val Acc = 0.9163
INFO  | 04/07/2026 01:50:55 AM | File experiment_runner.py | Line 213   | Epoch 172 | Val Loss = 0.305969 | Val Acc = 0.9153
INFO  | 04/07/2026 01:50:56 AM | File experiment_runner.py | Line 213   | Epoch 173 | Val Loss = 0.324891 | Val Acc = 0.9159
INFO  | 04/07/2026 01:50:57 AM | File experiment_runner.py | Line 213   | Epoch 174 | Val Loss = 0.290465 | Val Acc = 0.9139
INFO  | 04/07/2026 01:50:59 AM | File experiment_runner.py | Line 213   | Epoch 175 | Val Loss = 0.331082 | Val Acc = 0.9140
INFO  | 04/07/2026 01:50:59 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0175 iter 00100000 = 0.027944
INFO  | 04/07/2026 01:51:00 AM | File experiment_runner.py | Line 213   | Epoch 176 | Val Loss = 0.329234 | Val Acc = 0.9146
INFO  | 04/07/2026 01:51:01 AM | File experiment_runner.py | Line 213   | Epoch 177 | Val Loss = 0.353598 | Val Acc = 0.9162
INFO  | 04/07/2026 01:51:02 AM | File experiment_runner.py | Line 213   | Epoch 178 | Val Loss = 0.307778 | Val Acc = 0.9150
INFO  | 04/07/2026 01:51:03 AM | File experiment_runner.py | Line 213   | Epoch 179 | Val Loss = 0.300708 | Val Acc = 0.9167
