INFO  | 04/05/2026 07:22:53 PM | File run.py               | Line 213   | Config: config/experiments/mlp_speechcmd_relu.yaml
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/1a994c9f_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/439c84f4_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/eeaf97c3_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/73f20b00_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/7213ed54_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/a4e8a997_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/8769c34c_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/3f45a0cf_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/efa16ffd_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/fc3ba625_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/cd68e997_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/e3e0f145_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/5b26c81b_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/2039b9c1_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/a13e0a74_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/87d5e978_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/da040491_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/7213ed54_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/aa48c94a_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/89947bd7_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/551e42e8_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/617aeb6c_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/bfaf2000_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/a1c63f25_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/d85270c1_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/37bd115d_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/e7ea8b76_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/4fd1443e_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/eee5e541_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/471a0925_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/884ae8e1_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/fb7eb481_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/815f0f03_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/a04817c2_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/aca15398_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/d264f7b6_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/0e17f595_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/31fd5cf5_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/3a3ee7ed_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/36050ef3_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/352ffbe3_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/171edea9_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/df038de4_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/cdee383b_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/40115b19_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/25e95412_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/69a1a79f_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/823353e5_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/0717b9f6_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/3565ca83_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/56f8a100_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/bfd26d6b_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/eb0676ec_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/214ccb20_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/735845ab_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/2275edbb_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/bfaf2000_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/099d52ad_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/8d4cdc60_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/b9515bf3_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/24a3e589_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/bbf38549_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/78102205_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/590750e8_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/d85270c1_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/ab46af55_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/765ffccb_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/e4b02540_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/9e46cfa1_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/6d818f6c_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/73cccfaf_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/0819edb0_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/0a196374_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/6565a81d_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/a5d1becc_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/af6fbbf5_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/91bed2e0_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/2510c044_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/9d8ac38b_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/a9ca1818_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/f4cae173_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/cce7416f_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/d5ca80c6_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/a1e71565_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/472b8045_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/35d1b6ee_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/9be15e93_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/264f471d_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/e6e29c47_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/cb2929ce_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/d0858dce_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/5d0ab165_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/36050ef3_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/ccca5655_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/f2e59fea_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/3a69f765_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/813b82a6_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/23abe1c9_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/15dd287d_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/b80d6c5e_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/8e05039f_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/e0c782d5_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/d0426d63_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/c90c0105_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/2b5e346d_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/b17f5ba0_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/61ab8fbc_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/cce7416f_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/5f9cd2eb_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/0a2b400e_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/caf1803e_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/51c5601d_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/beb458a4_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/8dc26a15_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/d5b963aa_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/0b7ee1a0_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/97f4c236_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/616420be_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/f6a380e7_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/46a153d8_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/0bfec55f_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/5a98d407_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/87070229_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/64f83f0e_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/ccb1266b_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/7cfb1618_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/ce7a8e92_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/f4f59743_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/682e1687_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/0f46028a_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/2a1f4853_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/ccca5655_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/a685a59d_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/aa80f517_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/6c0f6493_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/1fc04a13_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/4995d875_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/2296b1af_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/ccfd721c_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/6a861f21_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/333d7ddb_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/f0522ff4_nohash_4.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/cb2929ce_nohash_2.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/ac9dee0e_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/ab7b5acd_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/9886d8bf_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/8c7c9168_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/cce7416f_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/f0659908_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/05cf43ef_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/fa57ab3b_nohash_3.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/05b2db80_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/893705bb_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/40115b19_nohash_0.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/559bc36a_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/96d8bb6f_nohash_1.wav already extracted.
INFO  | 04/05/2026 07:23:57 PM | File utils.py             | Line 22    | ./data/speech_commands/SpeechCommands/speech_commands_v0.02/./eight/b0ae6326_nohash_0.wav already extracted.
