INFO  | 04/07/2026 01:52:15 AM | File run.py               | Line 223   | Config: config/experiments/mlp_sst2_emb_relu.yaml
INFO  | 04/07/2026 01:52:15 AM | File run.py               | Line 224   | Config hash: 40893f3a1ac575aec26a84e64c9997398b24afeb0a6be19c7d5c4c8e78bd7c5f
INFO  | 04/07/2026 01:52:15 AM | File run.py               | Line 225   | Save dir: ./exp/mlp_sst2_emb_relu_20260407_015215_40893f3a
INFO  | 04/07/2026 01:52:15 AM | File run.py               | Line 236   | Task type: classification
INFO  | 04/07/2026 01:52:18 AM | File run.py               | Line 277   | === Starting Pretrain ===
INFO  | 04/07/2026 01:52:18 AM | File run.py               | Line 283   | === Starting Phase 1 ===
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/nyu-mll/glue/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/README.md "HTTP/1.1 200 OK"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/glue.py "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/glue.py "HTTP/1.1 404 Not Found"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/glue/glue.py "HTTP/1.1 200 OK"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/glue/revision/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/revision/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c "HTTP/1.1 200 OK"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/.huggingface.yaml "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/.huggingface.yaml "HTTP/1.1 404 Not Found"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=glue "HTTP/1.1 404 Not Found"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/ax?recursive=true&expand=false "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/ax?recursive=true&expand=false "HTTP/1.1 200 OK"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c?recursive=false&expand=false "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: GET https://huggingface.co/api/datasets/nyu-mll/glue/tree/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c?recursive=false&expand=false "HTTP/1.1 200 OK"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/dataset_infos.json "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 01:52:23 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/dataset_infos.json "HTTP/1.1 404 Not Found"
WARNING | 04/07/2026 01:52:23 AM | File _http.py             | Line 916   | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
INFO  | 04/07/2026 02:01:28 AM | File experiment_runner.py | Line 213   | Epoch 288 | Val Loss = 0.442414 | Val Acc = 0.9183
INFO  | 04/07/2026 02:01:28 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0288 iter 00165000 = 0.142761
INFO  | 04/07/2026 02:01:29 AM | File experiment_runner.py | Line 213   | Epoch 289 | Val Loss = 0.488474 | Val Acc = 0.9177
INFO  | 04/07/2026 02:01:31 AM | File experiment_runner.py | Line 213   | Epoch 290 | Val Loss = 0.505988 | Val Acc = 0.9177
INFO  | 04/07/2026 02:01:33 AM | File experiment_runner.py | Line 213   | Epoch 291 | Val Loss = 0.432144 | Val Acc = 0.9170
INFO  | 04/07/2026 02:01:35 AM | File experiment_runner.py | Line 213   | Epoch 292 | Val Loss = 0.446169 | Val Acc = 0.9168
INFO  | 04/07/2026 02:01:37 AM | File experiment_runner.py | Line 213   | Epoch 293 | Val Loss = 0.505820 | Val Acc = 0.9179
INFO  | 04/07/2026 02:01:39 AM | File experiment_runner.py | Line 213   | Epoch 294 | Val Loss = 0.442508 | Val Acc = 0.9175
INFO  | 04/07/2026 02:01:41 AM | File experiment_runner.py | Line 213   | Epoch 295 | Val Loss = 0.473549 | Val Acc = 0.9174
INFO  | 04/07/2026 02:01:42 AM | File experiment_runner.py | Line 213   | Epoch 296 | Val Loss = 0.490376 | Val Acc = 0.9175
INFO  | 04/07/2026 02:01:44 AM | File experiment_runner.py | Line 213   | Epoch 297 | Val Loss = 0.506835 | Val Acc = 0.9155
INFO  | 04/07/2026 02:01:45 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0297 iter 00170000 = 0.094832
INFO  | 04/07/2026 02:01:46 AM | File experiment_runner.py | Line 213   | Epoch 298 | Val Loss = 0.488109 | Val Acc = 0.9163
INFO  | 04/07/2026 02:01:48 AM | File experiment_runner.py | Line 213   | Epoch 299 | Val Loss = 0.480439 | Val Acc = 0.9175
INFO  | 04/07/2026 02:01:50 AM | File experiment_runner.py | Line 213   | Epoch 300 | Val Loss = 0.492825 | Val Acc = 0.9157
INFO  | 04/07/2026 02:01:52 AM | File experiment_runner.py | Line 213   | Epoch 301 | Val Loss = 0.490612 | Val Acc = 0.9172
INFO  | 04/07/2026 02:01:54 AM | File experiment_runner.py | Line 213   | Epoch 302 | Val Loss = 0.508538 | Val Acc = 0.9163
INFO  | 04/07/2026 02:01:55 AM | File experiment_runner.py | Line 213   | Epoch 303 | Val Loss = 0.525588 | Val Acc = 0.9165
INFO  | 04/07/2026 02:01:57 AM | File experiment_runner.py | Line 213   | Epoch 304 | Val Loss = 0.533862 | Val Acc = 0.9169
INFO  | 04/07/2026 02:01:59 AM | File experiment_runner.py | Line 213   | Epoch 305 | Val Loss = 0.496554 | Val Acc = 0.9162
INFO  | 04/07/2026 02:02:00 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0305 iter 00175000 = 0.070281
INFO  | 04/07/2026 02:02:01 AM | File experiment_runner.py | Line 213   | Epoch 306 | Val Loss = 0.516564 | Val Acc = 0.9181
INFO  | 04/07/2026 02:02:03 AM | File experiment_runner.py | Line 213   | Epoch 307 | Val Loss = 0.490754 | Val Acc = 0.9160
INFO  | 04/07/2026 02:02:04 AM | File experiment_runner.py | Line 213   | Epoch 308 | Val Loss = 0.536197 | Val Acc = 0.9177
INFO  | 04/07/2026 02:02:06 AM | File experiment_runner.py | Line 213   | Epoch 309 | Val Loss = 0.511127 | Val Acc = 0.9180
INFO  | 04/07/2026 02:02:08 AM | File experiment_runner.py | Line 213   | Epoch 310 | Val Loss = 0.457555 | Val Acc = 0.9171
INFO  | 04/07/2026 02:02:10 AM | File experiment_runner.py | Line 213   | Epoch 311 | Val Loss = 0.504126 | Val Acc = 0.9162
INFO  | 04/07/2026 02:02:12 AM | File experiment_runner.py | Line 213   | Epoch 312 | Val Loss = 0.566956 | Val Acc = 0.9165
INFO  | 04/07/2026 02:02:13 AM | File experiment_runner.py | Line 213   | Epoch 313 | Val Loss = 0.501199 | Val Acc = 0.9159
INFO  | 04/07/2026 02:02:15 AM | File experiment_runner.py | Line 213   | Epoch 314 | Val Loss = 0.454562 | Val Acc = 0.9166
INFO  | 04/07/2026 02:02:16 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0314 iter 00180000 = 0.037405
INFO  | 04/07/2026 02:02:17 AM | File experiment_runner.py | Line 213   | Epoch 315 | Val Loss = 0.501550 | Val Acc = 0.9161
INFO  | 04/07/2026 02:02:19 AM | File experiment_runner.py | Line 213   | Epoch 316 | Val Loss = 0.499758 | Val Acc = 0.9167
INFO  | 04/07/2026 02:02:21 AM | File experiment_runner.py | Line 213   | Epoch 317 | Val Loss = 0.479761 | Val Acc = 0.9154
INFO  | 04/07/2026 02:02:23 AM | File experiment_runner.py | Line 213   | Epoch 318 | Val Loss = 0.525624 | Val Acc = 0.9161
INFO  | 04/07/2026 02:02:25 AM | File experiment_runner.py | Line 213   | Epoch 319 | Val Loss = 0.492651 | Val Acc = 0.9168
INFO  | 04/07/2026 02:02:26 AM | File experiment_runner.py | Line 213   | Epoch 320 | Val Loss = 0.542381 | Val Acc = 0.9167
INFO  | 04/07/2026 02:02:28 AM | File experiment_runner.py | Line 213   | Epoch 321 | Val Loss = 0.517472 | Val Acc = 0.9167
INFO  | 04/07/2026 02:02:30 AM | File experiment_runner.py | Line 213   | Epoch 322 | Val Loss = 0.556663 | Val Acc = 0.9170
INFO  | 04/07/2026 02:02:32 AM | File experiment_runner.py | Line 213   | Epoch 323 | Val Loss = 0.522924 | Val Acc = 0.9157
INFO  | 04/07/2026 02:02:32 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0323 iter 00185000 = 0.059288
INFO  | 04/07/2026 02:02:34 AM | File experiment_runner.py | Line 213   | Epoch 324 | Val Loss = 0.513826 | Val Acc = 0.9157
INFO  | 04/07/2026 02:02:35 AM | File experiment_runner.py | Line 213   | Epoch 325 | Val Loss = 0.511915 | Val Acc = 0.9153
INFO  | 04/07/2026 02:02:37 AM | File experiment_runner.py | Line 213   | Epoch 326 | Val Loss = 0.526474 | Val Acc = 0.9147
INFO  | 04/07/2026 02:02:39 AM | File experiment_runner.py | Line 213   | Epoch 327 | Val Loss = 0.550838 | Val Acc = 0.9147
INFO  | 04/07/2026 02:02:41 AM | File experiment_runner.py | Line 213   | Epoch 328 | Val Loss = 0.570315 | Val Acc = 0.9172
INFO  | 04/07/2026 02:02:42 AM | File experiment_runner.py | Line 213   | Epoch 329 | Val Loss = 0.510134 | Val Acc = 0.9153
INFO  | 04/07/2026 02:02:44 AM | File experiment_runner.py | Line 213   | Epoch 330 | Val Loss = 0.493331 | Val Acc = 0.9164
INFO  | 04/07/2026 02:02:46 AM | File experiment_runner.py | Line 213   | Epoch 331 | Val Loss = 0.471944 | Val Acc = 0.9151
INFO  | 04/07/2026 02:02:48 AM | File experiment_runner.py | Line 213   | Epoch 332 | Val Loss = 0.489855 | Val Acc = 0.9148
INFO  | 04/07/2026 02:02:48 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0332 iter 00190000 = 0.073523
INFO  | 04/07/2026 02:02:50 AM | File experiment_runner.py | Line 213   | Epoch 333 | Val Loss = 0.499735 | Val Acc = 0.9158
INFO  | 04/07/2026 02:02:52 AM | File experiment_runner.py | Line 213   | Epoch 334 | Val Loss = 0.534959 | Val Acc = 0.9153
INFO  | 04/07/2026 02:02:54 AM | File experiment_runner.py | Line 213   | Epoch 335 | Val Loss = 0.532257 | Val Acc = 0.9158
INFO  | 04/07/2026 02:02:56 AM | File experiment_runner.py | Line 213   | Epoch 336 | Val Loss = 0.542989 | Val Acc = 0.9147
INFO  | 04/07/2026 02:02:58 AM | File experiment_runner.py | Line 213   | Epoch 337 | Val Loss = 0.511369 | Val Acc = 0.9140
INFO  | 04/07/2026 02:02:59 AM | File experiment_runner.py | Line 213   | Epoch 338 | Val Loss = 0.470293 | Val Acc = 0.9171
INFO  | 04/07/2026 02:03:01 AM | File experiment_runner.py | Line 213   | Epoch 339 | Val Loss = 0.476418 | Val Acc = 0.9157
INFO  | 04/07/2026 02:03:03 AM | File experiment_runner.py | Line 213   | Epoch 340 | Val Loss = 0.524228 | Val Acc = 0.9169
INFO  | 04/07/2026 02:03:05 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0340 iter 00195000 = 0.068784
INFO  | 04/07/2026 02:03:05 AM | File experiment_runner.py | Line 213   | Epoch 341 | Val Loss = 0.533621 | Val Acc = 0.9144
INFO  | 04/07/2026 02:03:07 AM | File experiment_runner.py | Line 213   | Epoch 342 | Val Loss = 0.547034 | Val Acc = 0.9165
INFO  | 04/07/2026 02:03:09 AM | File experiment_runner.py | Line 213   | Epoch 343 | Val Loss = 0.515816 | Val Acc = 0.9147
INFO  | 04/07/2026 02:03:11 AM | File experiment_runner.py | Line 213   | Epoch 344 | Val Loss = 0.535887 | Val Acc = 0.9173
INFO  | 04/07/2026 02:03:12 AM | File experiment_runner.py | Line 213   | Epoch 345 | Val Loss = 0.515491 | Val Acc = 0.9161
INFO  | 04/07/2026 02:03:14 AM | File experiment_runner.py | Line 213   | Epoch 346 | Val Loss = 0.515920 | Val Acc = 0.9184
INFO  | 04/07/2026 02:03:16 AM | File experiment_runner.py | Line 213   | Epoch 347 | Val Loss = 0.536547 | Val Acc = 0.9179
INFO  | 04/07/2026 02:03:18 AM | File experiment_runner.py | Line 213   | Epoch 348 | Val Loss = 0.543936 | Val Acc = 0.9175
INFO  | 04/07/2026 02:03:20 AM | File experiment_runner.py | Line 213   | Epoch 349 | Val Loss = 0.594819 | Val Acc = 0.9176
INFO  | 04/07/2026 02:03:20 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0349 iter 00200000 = 0.042389
INFO  | 04/07/2026 02:03:21 AM | File experiment_runner.py | Line 213   | Epoch 350 | Val Loss = 0.520607 | Val Acc = 0.9168
INFO  | 04/07/2026 02:03:23 AM | File experiment_runner.py | Line 213   | Epoch 351 | Val Loss = 0.543979 | Val Acc = 0.9161
INFO  | 04/07/2026 02:03:25 AM | File experiment_runner.py | Line 213   | Epoch 352 | Val Loss = 0.508599 | Val Acc = 0.9193
INFO  | 04/07/2026 02:03:27 AM | File experiment_runner.py | Line 213   | Epoch 353 | Val Loss = 0.554840 | Val Acc = 0.9154
INFO  | 04/07/2026 02:03:29 AM | File experiment_runner.py | Line 213   | Epoch 354 | Val Loss = 0.581900 | Val Acc = 0.9163
INFO  | 04/07/2026 02:03:31 AM | File experiment_runner.py | Line 213   | Epoch 355 | Val Loss = 0.474734 | Val Acc = 0.9175
INFO  | 04/07/2026 02:03:32 AM | File experiment_runner.py | Line 213   | Epoch 356 | Val Loss = 0.571384 | Val Acc = 0.9160
INFO  | 04/07/2026 02:03:34 AM | File experiment_runner.py | Line 213   | Epoch 357 | Val Loss = 0.544193 | Val Acc = 0.9157
INFO  | 04/07/2026 02:03:36 AM | File experiment_runner.py | Line 213   | Epoch 358 | Val Loss = 0.566695 | Val Acc = 0.9133
INFO  | 04/07/2026 02:03:36 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0358 iter 00205000 = 0.107356
INFO  | 04/07/2026 02:03:38 AM | File experiment_runner.py | Line 213   | Epoch 359 | Val Loss = 0.608611 | Val Acc = 0.9158
INFO  | 04/07/2026 02:03:40 AM | File experiment_runner.py | Line 213   | Epoch 360 | Val Loss = 0.578642 | Val Acc = 0.9159
INFO  | 04/07/2026 02:03:42 AM | File experiment_runner.py | Line 213   | Epoch 361 | Val Loss = 0.544339 | Val Acc = 0.9161
INFO  | 04/07/2026 02:03:44 AM | File experiment_runner.py | Line 213   | Epoch 362 | Val Loss = 0.516400 | Val Acc = 0.9157
INFO  | 04/07/2026 02:03:45 AM | File experiment_runner.py | Line 213   | Epoch 363 | Val Loss = 0.578364 | Val Acc = 0.9171
INFO  | 04/07/2026 02:03:47 AM | File experiment_runner.py | Line 213   | Epoch 364 | Val Loss = 0.551611 | Val Acc = 0.9156
INFO  | 04/07/2026 02:03:49 AM | File experiment_runner.py | Line 213   | Epoch 365 | Val Loss = 0.549048 | Val Acc = 0.9170
INFO  | 04/07/2026 02:03:51 AM | File experiment_runner.py | Line 213   | Epoch 366 | Val Loss = 0.561213 | Val Acc = 0.9180
INFO  | 04/07/2026 02:03:52 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0366 iter 00210000 = 0.090402
INFO  | 04/07/2026 02:03:53 AM | File experiment_runner.py | Line 213   | Epoch 367 | Val Loss = 0.528709 | Val Acc = 0.9174
INFO  | 04/07/2026 02:03:55 AM | File experiment_runner.py | Line 213   | Epoch 368 | Val Loss = 0.552498 | Val Acc = 0.9182
INFO  | 04/07/2026 02:03:56 AM | File experiment_runner.py | Line 213   | Epoch 369 | Val Loss = 0.461302 | Val Acc = 0.9176
INFO  | 04/07/2026 02:03:58 AM | File experiment_runner.py | Line 213   | Epoch 370 | Val Loss = 0.545493 | Val Acc = 0.9170
INFO  | 04/07/2026 02:04:00 AM | File experiment_runner.py | Line 213   | Epoch 371 | Val Loss = 0.583781 | Val Acc = 0.9156
INFO  | 04/07/2026 02:04:02 AM | File experiment_runner.py | Line 213   | Epoch 372 | Val Loss = 0.523274 | Val Acc = 0.9151
INFO  | 04/07/2026 02:04:04 AM | File experiment_runner.py | Line 213   | Epoch 373 | Val Loss = 0.555727 | Val Acc = 0.9148
INFO  | 04/07/2026 02:04:06 AM | File experiment_runner.py | Line 213   | Epoch 374 | Val Loss = 0.550163 | Val Acc = 0.9152
INFO  | 04/07/2026 02:04:08 AM | File experiment_runner.py | Line 213   | Epoch 375 | Val Loss = 0.528910 | Val Acc = 0.9148
INFO  | 04/07/2026 02:04:08 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0375 iter 00215000 = 0.032212
INFO  | 04/07/2026 02:04:09 AM | File experiment_runner.py | Line 213   | Epoch 376 | Val Loss = 0.536366 | Val Acc = 0.9145
INFO  | 04/07/2026 02:04:11 AM | File experiment_runner.py | Line 213   | Epoch 377 | Val Loss = 0.505865 | Val Acc = 0.9147
INFO  | 04/07/2026 02:04:13 AM | File experiment_runner.py | Line 213   | Epoch 378 | Val Loss = 0.562884 | Val Acc = 0.9151
INFO  | 04/07/2026 02:04:15 AM | File experiment_runner.py | Line 213   | Epoch 379 | Val Loss = 0.574238 | Val Acc = 0.9149
INFO  | 04/07/2026 02:04:17 AM | File experiment_runner.py | Line 213   | Epoch 380 | Val Loss = 0.644151 | Val Acc = 0.9160
INFO  | 04/07/2026 02:04:19 AM | File experiment_runner.py | Line 213   | Epoch 381 | Val Loss = 0.468571 | Val Acc = 0.9156
INFO  | 04/07/2026 02:04:20 AM | File experiment_runner.py | Line 213   | Epoch 382 | Val Loss = 0.569368 | Val Acc = 0.9160
INFO  | 04/07/2026 02:04:22 AM | File experiment_runner.py | Line 213   | Epoch 383 | Val Loss = 0.554803 | Val Acc = 0.9157
INFO  | 04/07/2026 02:04:24 AM | File experiment_runner.py | Line 213   | Epoch 384 | Val Loss = 0.578936 | Val Acc = 0.9162
INFO  | 04/07/2026 02:04:25 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0384 iter 00220000 = 0.070640
INFO  | 04/07/2026 02:04:26 AM | File experiment_runner.py | Line 213   | Epoch 385 | Val Loss = 0.512568 | Val Acc = 0.9167
INFO  | 04/07/2026 02:04:28 AM | File experiment_runner.py | Line 213   | Epoch 386 | Val Loss = 0.592980 | Val Acc = 0.9160
INFO  | 04/07/2026 02:04:30 AM | File experiment_runner.py | Line 213   | Epoch 387 | Val Loss = 0.577123 | Val Acc = 0.9155
INFO  | 04/07/2026 02:04:32 AM | File experiment_runner.py | Line 213   | Epoch 388 | Val Loss = 0.628660 | Val Acc = 0.9143
INFO  | 04/07/2026 02:04:33 AM | File experiment_runner.py | Line 213   | Epoch 389 | Val Loss = 0.572783 | Val Acc = 0.9165
INFO  | 04/07/2026 02:04:35 AM | File experiment_runner.py | Line 213   | Epoch 390 | Val Loss = 0.546036 | Val Acc = 0.9159
INFO  | 04/07/2026 02:04:37 AM | File experiment_runner.py | Line 213   | Epoch 391 | Val Loss = 0.552600 | Val Acc = 0.9141
INFO  | 04/07/2026 02:04:39 AM | File experiment_runner.py | Line 213   | Epoch 392 | Val Loss = 0.572747 | Val Acc = 0.9174
INFO  | 04/07/2026 02:04:40 AM | File experiment_runner.py | Line 246   | Train Loss @ epoch 0392 iter 00225000 = 0.060770
INFO  | 04/07/2026 02:04:41 AM | File experiment_runner.py | Line 213   | Epoch 393 | Val Loss = 0.611145 | Val Acc = 0.9166
INFO  | 04/07/2026 02:04:42 AM | File experiment_runner.py | Line 213   | Epoch 394 | Val Loss = 0.560189 | Val Acc = 0.9158
INFO  | 04/07/2026 02:04:44 AM | File experiment_runner.py | Line 213   | Epoch 395 | Val Loss = 0.553800 | Val Acc = 0.9173
INFO  | 04/07/2026 02:04:46 AM | File experiment_runner.py | Line 213   | Epoch 396 | Val Loss = 0.602147 | Val Acc = 0.9151
INFO  | 04/07/2026 02:04:48 AM | File experiment_runner.py | Line 213   | Epoch 397 | Val Loss = 0.638874 | Val Acc = 0.9161
INFO  | 04/07/2026 02:04:50 AM | File experiment_runner.py | Line 213   | Epoch 398 | Val Loss = 0.584941 | Val Acc = 0.9151
INFO  | 04/07/2026 02:04:51 AM | File experiment_runner.py | Line 213   | Epoch 399 | Val Loss = 0.596825 | Val Acc = 0.9143
INFO  | 04/07/2026 02:04:53 AM | File experiment_runner.py | Line 213   | Epoch 400 | Val Loss = 0.578441 | Val Acc = 0.9156
INFO  | 04/07/2026 02:04:55 AM | File experiment_runner.py | Line 253   | Phase1 Best Val Loss = 0.231935 | Best Val Acc = 0.9168
INFO  | 04/07/2026 02:04:55 AM | File run.py               | Line 289   | === Starting Phase 2 ===
INFO  | 04/07/2026 02:04:55 AM | File run.py               | Line 295   | === Starting Test ===
INFO  | 04/07/2026 02:04:55 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 02:04:55 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 02:04:55 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/datasets/nyu-mll/glue/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/README.md "HTTP/1.1 200 OK"
INFO  | 04/07/2026 02:04:55 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/glue.py "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 02:04:55 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/glue.py "HTTP/1.1 404 Not Found"
INFO  | 04/07/2026 02:04:55 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://s3.amazonaws.com/datasets.huggingface.co/datasets/datasets/glue/glue.py "HTTP/1.1 200 OK"
INFO  | 04/07/2026 02:04:55 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/.huggingface.yaml "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 02:04:55 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/.huggingface.yaml "HTTP/1.1 404 Not Found"
INFO  | 04/07/2026 02:04:55 AM | File _client.py           | Line 1025  | HTTP Request: GET https://datasets-server.huggingface.co/info?dataset=glue "HTTP/1.1 404 Not Found"
INFO  | 04/07/2026 02:04:55 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/dataset_infos.json "HTTP/1.1 307 Temporary Redirect"
INFO  | 04/07/2026 02:04:55 AM | File _client.py           | Line 1025  | HTTP Request: HEAD https://huggingface.co/datasets/nyu-mll/glue/resolve/bcdcba79d07bc864c1c254ccfcedcce55bcc9a8c/dataset_infos.json "HTTP/1.1 404 Not Found"
INFO  | 04/07/2026 02:04:57 AM | File experiment_runner.py | Line 669   | Test Accuracy = 0.7993
INFO  | 04/07/2026 02:04:57 AM | File run.py               | Line 300   | Experiment completed!
